Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.498688875,0,0,1,0,0,0
0.498858083,0,0,1,1,1,1
0.498887125,0,0,1,0,0,0
0.499056292,0,0,1,1,1,1
0.499085333,0,0,1,0,0,0
0.499254542,0,0,1,1,1,1
0.499283583,0,0,1,0,0,0
0.499452792,0,0,1,1,1,1
0.499481833,0,0,1,0,0,0
0.499651000,0,0,1,1,1,1
0.499680042,0,0,1,0,0,0
0.499849250,0,0,1,1,1,1
0.499878292,0,0,1,0,0,0
0.500047500,0,0,1,1,1,1
0.500076542,0,0,1,0,0,0
0.500245750,0,0,1,1,1,1
0.500274750,0,0,1,0,0,0
0.500443958,0,0,1,1,1,1
0.500472958,0,0,1,0,0,0
0.500642167,0,0,1,1,1,1
0.500671167,0,0,1,0,0,0
0.500840333,0,0,1,1,1,1
0.500869333,0,0,1,0,0,0
0.501038500,0,0,1,1,1,1
0.501067542,0,0,1,0,0,0
0.501236708,0,0,1,1,1,1
0.501265750,0,0,1,0,0,0
0.501434917,0,0,1,1,1,1
0.501463958,0,0,1,0,0,0
0.501633125,0,0,1,1,1,1
0.501662167,0,0,1,0,0,0
0.501831333,0,0,1,1,1,1
0.501860375,0,0,1,0,0,0
0.502029542,0,0,1,1,1,1
0.502058583,0,0,1,0,0,0
0.502227792,0,0,1,1,1,1
0.502256833,0,0,1,0,0,0
0.502426042,0,0,1,1,1,1
0.502455042,0,0,1,0,0,0
0.502624250,0,0,1,1,1,1
0.502653292,0,0,1,0,0,0
0.502822458,0,0,1,1,1,1
0.502851458,0,0,1,0,0,0
0.503020625,0,0,1,1,1,1
0.503049667,0,0,1,0,0,0
0.503218833,0,0,1,1,1,1
0.503247875,0,0,1,0,0,0
0.503417042,0,0,1,1,1,1
0.503446042,0,0,1,0,0,0
0.503615208,0,0,1,1,1,1
0.503644250,0,0,1,0,0,0
0.503813375,0,0,1,1,1,1
0.503842417,0,0,1,0,0,0
0.504011583,0,0,1,1,1,1
0.504040625,0,0,1,0,0,0
0.504209792,0,0,1,1,1,1
0.504238833,0,0,1,0,0,0
0.504408000,0,0,1,1,1,1
0.504437042,0,0,1,0,0,0
0.504606208,0,0,1,1,1,1
0.504635250,0,0,1,0,0,0
0.504804458,0,0,1,1,1,1
0.504833500,0,0,1,0,0,0
0.505002708,0,0,1,0,1,1
0.505002750,0,0,1,1,1,1
0.505031750,0,0,1,0,0,0
0.505201000,0,0,1,1,1,1
0.505230042,0,0,1,0,0,0
0.505399292,0,0,1,1,1,1
0.505428333,0,0,1,0,0,0
0.505597542,0,0,1,1,1,1
0.505626583,0,0,1,0,0,0
0.505795750,0,0,1,1,1,1
0.505824792,0,0,1,0,0,0
0.505994042,0,0,1,1,1,1
0.506023083,0,0,1,0,0,0
0.506192333,0,0,1,1,1,1
0.506221375,0,0,1,0,0,0
0.506390625,0,0,1,1,1,1
0.506419667,0,0,1,0,0,0
0.506588917,0,0,1,1,1,1
0.506617958,0,0,1,0,0,0
0.506787208,0,0,1,1,1,1
0.506816208,0,0,1,1,0,0
0.506816250,0,0,1,0,0,0
0.506985458,0,0,1,1,1,1
0.507014500,0,0,1,0,0,0
0.507183708,0,0,1,1,1,1
0.507212750,0,0,1,0,0,0
0.507381958,0,0,1,1,1,1
0.507411000,0,0,1,0,0,0
0.507580208,0,0,1,1,1,1
0.507609250,0,0,1,0,0,0
0.507778458,0,0,1,1,1,1
0.507807500,0,0,1,0,0,0
0.507976708,0,0,1,1,1,1
0.508005750,0,0,1,0,0,0
0.508174958,0,0,1,1,1,1
0.508204000,0,0,1,0,0,0
0.508373250,0,0,1,1,1,1
0.508402292,0,0,1,0,0,0
0.508571500,0,0,1,1,1,1
0.508600542,0,0,1,0,0,0
0.508769792,0,0,1,1,1,1
0.508798792,0,0,1,1,0,0
0.508798833,0,0,1,0,0,0
0.508968042,0,0,1,1,1,1
0.508997083,0,0,1,0,0,0
0.509166292,0,0,1,1,1,1
0.509195333,0,0,1,0,0,0
0.509364542,0,0,1,1,1,1
0.509393583,0,0,1,0,0,0
0.509562833,0,0,1,1,1,1
0.509591875,0,0,1,0,0,0
0.509761083,0,0,1,1,1,1
0.509790125,0,0,1,0,0,0
0.509959375,0,0,1,1,1,1
0.509988417,0,0,1,0,0,0
0.510157625,0,0,1,1,1,1
0.510186667,0,0,1,0,0,0
0.510355917,0,0,1,1,1,1
0.510384958,0,0,1,0,0,0
0.510554167,0,0,1,1,1,1
0.510583208,0,0,1,0,0,0
0.510752458,0,0,1,1,1,1
0.510781500,0,0,1,0,0,0
0.510950750,0,0,1,1,1,1
0.510979833,0,0,1,0,0,0
0.511149042,0,0,1,1,1,1
0.511178125,0,0,1,0,0,0
0.511347375,0,0,1,1,1,1
0.511376417,0,0,1,0,0,0
0.511545667,0,0,1,1,1,1
0.511574708,0,0,1,0,0,0
0.511743958,0,0,1,1,1,1
0.511773000,0,0,1,0,0,0
0.511942250,0,0,1,1,1,1
0.511971292,0,0,1,0,0,0
0.512140542,0,0,1,1,1,1
0.512169583,0,0,1,0,0,0
0.512338792,0,0,1,1,1,1
0.512367833,0,0,1,0,0,0
0.512537083,0,0,1,1,1,1
0.512566125,0,0,1,0,0,0
0.512735333,0,0,1,1,1,1
0.512764375,0,0,1,0,0,0
0.512933583,0,0,1,1,1,1
0.512962625,0,0,1,0,0,0
0.513131833,0,0,1,1,1,1
0.513160875,0,0,1,0,0,0
0.513330125,0,0,1,1,1,1
0.513359208,0,0,1,0,0,0
0.513528417,0,0,1,1,1,1
0.513557458,0,0,1,0,0,0
0.513726667,0,0,1,1,1,1
0.513755708,0,0,1,0,0,0
0.513924875,0,0,1,1,1,1
0.513953917,0,0,1,0,0,0
0.514123083,0,0,1,1,1,1
0.514152125,0,0,1,0,0,0
0.514321375,0,0,1,1,1,1
0.514350417,0,0,1,0,0,0
0.514519667,0,0,1,1,1,1
0.514548708,0,0,1,0,0,0
0.514717917,0,0,1,1,1,1
0.514746958,0,0,1,0,0,0
0.514916167,0,0,1,1,1,1
0.514945208,0,0,1,0,0,0
0.515114375,0,0,1,1,1,1
0.515143417,0,0,1,0,0,0
0.515312583,0,0,1,1,1,1
0.515341625,0,0,1,0,0,0
0.515510833,0,0,1,1,1,1
0.515539875,0,0,1,0,0,0
0.515709083,0,0,1,1,1,1
0.515738125,0,0,1,0,0,0
0.515907333,0,0,1,1,1,1
0.515936375,0,0,1,0,0,0
0.516105625,0,0,1,1,1,1
0.516134667,0,0,1,0,0,0
0.516303875,0,0,1,1,1,1
0.516332917,0,0,1,0,0,0
0.516502167,0,0,1,1,1,1
0.516531208,0,0,1,0,0,0
0.516700458,0,0,1,1,1,1
0.516729500,0,0,1,0,0,0
0.516898792,0,0,1,1,1,1
0.516927833,0,0,1,0,0,0
0.517097042,0,0,1,1,1,1
0.517126083,0,0,1,0,0,0
0.517295333,0,0,1,1,1,1
0.517324375,0,0,1,0,0,0
0.517493625,0,0,1,1,1,1
0.517522667,0,0,1,0,0,0
0.517691875,0,0,1,1,1,1
0.517720917,0,0,1,0,0,0
0.517890125,0,0,1,1,1,1
0.517919167,0,0,1,0,0,0
0.518088375,0,0,1,1,1,1
0.518117417,0,0,1,0,0,0
0.518286583,0,0,1,1,1,1
0.518315625,0,0,1,0,0,0
0.518484833,0,0,1,1,1,1
0.518513875,0,0,1,0,0,0
0.518683083,0,0,1,1,1,1
0.518712125,0,0,1,0,0,0
0.518881333,0,0,1,1,1,1
0.518910375,0,0,1,0,0,0
0.519079583,0,0,1,1,1,1
0.519108625,0,0,1,0,0,0
0.519277875,0,0,1,1,1,1
0.519306917,0,0,1,0,0,0
0.519476125,0,0,1,1,1,1
0.519505167,0,0,1,0,0,0
0.519674375,0,0,1,1,1,1
0.519703417,0,0,1,0,0,0
0.519872583,0,0,1,1,1,1
0.519901583,0,0,1,0,0,0
0.520070750,0,0,1,1,1,1
0.520099792,0,0,1,0,0,0
0.520268958,0,0,1,1,1,1
0.520298000,0,0,1,0,0,0
0.520467208,0,0,1,1,1,1
0.520496250,0,0,1,0,0,0
0.520665417,0,0,1,1,1,1
0.520694458,0,0,1,0,0,0
0.520863667,0,0,1,1,1,1
0.520892667,0,0,1,0,0,0
0.521061833,0,0,1,1,1,1
0.521090875,0,0,1,0,0,0
0.521260042,0,0,1,1,1,1
0.521289083,0,0,1,0,0,0
0.521458292,0,0,1,1,1,1
0.521487333,0,0,1,0,0,0
0.521656542,0,0,1,1,1,1
0.521685542,0,0,1,1,0,0
0.521685583,0,0,1,0,0,0
0.521854750,0,0,1,0,1,1
0.521854792,0,0,1,1,1,1
0.521883792,0,0,1,0,0,0
0.522053042,0,0,1,1,1,1
0.522082083,0,0,1,0,0,0
0.522251292,0,0,1,1,1,1
0.522280333,0,0,1,0,0,0
0.522449583,0,0,1,1,1,1
0.522478625,0,0,1,0,0,0
0.522647833,0,0,1,1,1,1
0.522676875,0,0,1,0,0,0
0.522846083,0,0,1,1,1,1
0.522875125,0,0,1,0,0,0
0.523044375,0,0,1,1,1,1
0.523073417,0,0,1,0,0,0
0.523242667,0,0,1,1,1,1
0.523271708,0,0,1,0,0,0
0.523440958,0,0,1,1,1,1
0.523470000,0,0,1,0,0,0
0.523639208,0,0,1,1,1,1
0.523668250,0,0,1,0,0,0
0.523837417,0,0,1,1,1,1
0.523866458,0,0,1,0,0,0
0.524035667,0,0,1,1,1,1
0.524064708,0,0,1,0,0,0
0.524233917,0,0,1,1,1,1
0.524262958,0,0,1,0,0,0
0.524432167,0,0,1,1,1,1
0.524461208,0,0,1,0,0,0
0.524630417,0,0,1,1,1,1
0.524659417,0,0,1,0,0,0
0.524828625,0,0,1,1,1,1
0.524857667,0,0,1,0,0,0
0.525026875,0,0,1,1,1,1
0.525055917,0,0,1,0,0,0
0.525225083,0,0,1,1,1,1
0.525254125,0,0,1,0,0,0
0.525423292,0,0,1,1,1,1
0.525452333,0,0,1,0,0,0
0.525621542,0,0,1,1,1,1
0.525650583,0,0,1,0,0,0
0.525819792,0,0,1,1,1,1
0.525848833,0,0,1,0,0,0
0.526018000,0,0,1,1,1,1
0.526047042,0,0,1,0,0,0
0.526216208,0,0,1,1,1,1
0.526245250,0,0,1,0,0,0
0.526414417,0,0,1,1,1,1
0.526443458,0,0,1,0,0,0
0.526612625,0,0,1,1,1,1
0.526641667,0,0,1,0,0,0
